Q50817115	2352-6467	0	2352-6467
Q50811898	2352-7110	2352-7110	0
Q50817113	2352-7285	0	2352-7285
Q50811896	2352-8478	2352-8478	0
Q50811895	2352-8540	2352-8540	0
Q50817111	2352-8648	0	2352-8648
Q50817110	2352-9008	0	2352-9008
Q50817109	2352-9148	0	2352-9148
Q50817108	2352-9393	0	2352-9393
Q50817107	2352-9520	0	2352-9520
Q50817106	2353-0391	0	2353-0391
Q50817104	2353-0626	0	2353-0626
Q50817103	2353-0707	0	2353-0707
Q50811894	2353-4192	2353-4192	2353-561X
Q50811893	2353-5156	2353-5156	2353-7779
Q50572293	2353-5415	0	2353-5415
Q50811892	2353-6942	2353-6942	2354-0265
Q50817101	2353-6969	0	2353-6969
Q50817100	2353-7396	0	2353-7396
Q27710889	2353-7752	2353-7752	2353-7760
Q50817099	2353-8201	0	2353-8201
Q50811891	2353-8503	2353-8503	2353-8414
Q50817098	2353-8589	0	2353-8589
Q50817097	2353-8627	0	2353-8627
Q50811889	2353-883X	2353-883X	2353-8821
Q15752836	2353-9003	0	2353-9003
Q50817096	2353-9518	0	2353-9518
Q50817095	2354-0079	0	2354-0079
Q50811888	2354-5690	2354-5690	0
Q50811887	2354-5844	2354-5844	0
Q50811886	2354-6174	2354-6174	2476-9649
Q50811885	2354-6883	2354-6883	2581-172X
Q50811883	2354-7006	2354-7006	0
Q50811882	2354-7057	2354-7057	2442-3076
Q50811881	2354-7642	2354-7642	2503-1856
Q50811880	2354-7901	2354-7901	2354-8231
Q50811879	2354-9629	2354-9629	2549-1334
Q50811878	2355-0155	2355-0155	2503-0256
Q50811875	2355-0228	2355-0228	2502-8316
Q50811874	2355-0295	2355-0295	0
Q50811873	2355-0341	2355-0341	0
Q50811872	2355-1011	2355-1011	2549-3019
Q50811804	2355-1186	2355-1186	2442-7799
Q50811803	2355-1615	2355-1615	2477-2992
Q50811802	2355-1720	2355-1720	2407-4926
Q50811801	2355-1739	2355-1739	2407-6295
Q50811799	2355-1895	2355-1895	2476-9304
Q50811798	2355-2034	2355-2034	2527-9513
Q50811796	2355-2085	2355-2085	2550-083X
Q50811871	2355-214X	2355-214X	2355-2131
Q50811869	2355-2484	2355-2484	2550-1194
Q50811868	2355-2786	2355-2786	2356-4539
Q50811867	2355-2794	2355-2794	2461-0275
Q50811866	2355-3138	2355-3138	0
Q50811865	2355-3448	2355-3448	2540-9190
Q50811864	2355-391X	2355-391X	2443-1168
Q50811985	2355-3979	2355-3979	2338-1647
Q50811984	2355-4339	2355-4339	2460-8149
Q50811982	2355-5343	2355-5343	2502-4795
Q50817094	2355-570X	0	2355-570X
Q50811981	2355-620X	2355-620X	0
Q50811980	2355-6544	2355-6544	0
Q50811979	2355-6579	2355-6579	2528-2247
Q50811978	2355-6587	2355-6587	2528-2220
Q50811977	2355-7079	2355-7079	2406-8195
Q50811976	2355-746X	2355-746X	2528-3197
Q50811974	2355-7885	2355-7885	2355-813X
Q50811972	2355-794X	2355-794X	2406-9183
Q50811971	2355-8229	2355-8229	0
Q50811970	2355-8253	2355-8253	2442-7888
Q50811969	2355-8954	2355-8954	2580-9814
Q50811968	2355-9314	2355-9314	2355-9306
Q50811967	2355-9462	2355-9462	2528-1143
Q50572299	2355-9926	0	2355-9926
Q50811966	2355-9969	2355-9969	2502-5198
Q50811964	2356-0894	2356-0894	2356-0630
Q50811963	2356-1327	2356-1327	2549-8959
Q50811962	2356-1386	2356-1386	2442-9430
Q50811961	2356-1416	2356-1416	2442-9848
Q28723644	2356-1440	2356-1440	2502-230X
Q50811960	2356-153X	2356-153X	2442-9473
Q50811959	2356-1742	2356-1742	0
Q50811958	2356-1777	2356-1777	2443-0390
Q50811956	2356-2048	2356-2048	2356-203X
Q50811955	2356-2064	2356-2064	2356-2056
Q50811954	2356-2080	2356-2080	2356-2072
Q50811953	2356-2102	2356-2102	2356-2099
Q50811952	2356-2277	2356-2277	2502-8863
Q50811950	2356-2579	2356-2579	2356-2579
Q50811949	2356-2684	2356-2684	2477-1503
Q50811948	2356-296X	2356-296X	2356-3001
Q50811947	2356-3664	2356-3664	2356-3656
Q15755099	2356-3974	2356-3974	0
Q15757245	2356-3982	2356-3982	0
Q50811946	2356-4512	2356-4512	2503-0841
Q50811944	2356-4962	2356-4962	0
Q50811943	2356-5314	2356-5314	0
Q50572302	2356-5926	0	2356-5926
Q50807092	2356-6361	2356-6361	2314-6214
Q50811942	2356-6531	2356-6531	2314-7520
Q50807104	2356-654X	2356-654X	2314-7539
Q50811941	2356-6558	2356-6558	2314-7547
Q50811940	2356-6566	2356-6566	2314-8446
Q50811939	2356-6590	2356-6590	2314-7873
Q50811938	2356-6604	2356-6604	2314-7857
Q50811936	2356-6612	2356-6612	2314-7571
Q50811935	2356-6620	2356-6620	2314-7601
Q50811934	2356-6647	2356-6647	2314-761X
Q50811933	2356-6655	2356-6655	2314-7636
Q50811932	2356-6663	2356-6663	2314-7881
Q50811931	2356-6671	2356-6671	2314-7644
Q50811930	2356-668X	2356-668X	2314-7903
Q50811928	2356-6698	2356-6698	2314-7652
Q50811927	2356-6701	2356-6701	2314-7628
Q50812046	2356-6779	2356-6779	2314-792X
Q50812045	2356-6795	2356-6795	2314-7725
Q50812044	2356-6817	2356-6817	2314-7741
Q50812043	2356-6825	2356-6825	2314-8233
Q50812042	2356-6841	2356-6841	2314-775X
Q50812040	2356-685X	2356-685X	2314-7768
Q50812039	2356-6906	2356-6906	2314-7822
Q50812037	2356-6922	2356-6922	2314-7865
Q50812036	2356-6965	2356-6965	2314-7016
Q50812035	2356-7007	2356-7007	2314-6109
Q50812034	2356-7023	2356-7023	2314-5781
Q50812033	2356-704X	2356-704X	2314-680X
Q50812031	2356-7058	2356-7058	2314-6036
Q50812029	2356-7066	2356-7066	2314-6060
Q50812028	2356-7074	2356-7074	2314-579X
Q50812027	2356-7082	2356-7082	2314-6524
Q50812026	2356-7090	2356-7090	2314-7148
Q50812025	2356-7112	2356-7112	2314-6850
Q50812024	2356-7120	2356-7120	2314-6869
Q50812022	2356-7139	2356-7139	2314-6206
Q50812021	2356-7147	2356-7147	2314-6974
Q50812020	2356-718X	2356-718X	2314-6192
Q50812019	2356-7198	2356-7198	2314-6613
Q50812018	2356-7201	2356-7201	2314-6915
Q50812017	2356-7236	2356-7236	2314-6508
Q50812016	2356-7244	2356-7244	2314-6540
Q50812014	2356-7260	2356-7260	2314-6443
Q50812013	2356-7279	2356-7279	2314-8292
Q50812012	2356-7287	2356-7287	2314-6834
Q50812011	2356-7295	2356-7295	2314-5986
Q50812010	2356-7317	2356-7317	2314-5994
Q50812009	2356-7333	2356-7333	2314-6567
Q50812008	2356-7341	2356-7341	2314-6001
Q24039150	2356-735X	2356-735X	2314-615X
Q50812007	2356-7368	2356-7368	2314-7849
Q50812006	2356-7376	2356-7376	2314-6826
Q50812004	2356-7384	2356-7384	2314-839X
Q50812003	2356-7392	2356-7392	2314-601X
Q50812002	2356-7406	2356-7406	2314-5803
Q50812001	2356-7430	2356-7430	2314-6028
Q50811999	2356-7449	2356-7449	2314-6222
Q15758869	2356-7457	2356-7457	2314-713X
Q50811998	2356-7473	2356-7473	2314-6532
Q50811996	2356-749X	2356-749X	2314-6931
Q50811995	2356-7503	2356-7503	2314-6893
Q50811994	2356-7511	2356-7511	2314-842X
Q50811993	2356-752X	2356-752X	2314-6486
Q50811991	2356-7562	2356-7562	2314-6451
Q50811990	2356-7589	2356-7589	2314-8373
Q50811989	2356-7597	2356-7597	2314-6982
Q50811988	2356-7600	2356-7600	2314-8349
Q50811987	2356-7635	2356-7635	2314-6230
Q50812109	2356-7643	2356-7643	2314-6842
Q50812107	2356-766X	2356-766X	2314-6494
Q50812106	2356-7686	2356-7686	2314-6184
Q50812105	2356-7732	2356-7732	2314-6249
Q50812104	2356-7856	2356-7856	2356-7848
Q50812103	2356-797X	2356-797X	2314-856X
Q50812101	2356-8518	2356-8518	2356-8569
Q50812100	2357-0326	2357-0326	2357-0334
Q50572313	2357-3716	0	2357-3716
Q50817091	2357-724X	0	2357-724X
Q50817090	2357-8041	0	2357-8041
Q50817089	2357-8181	0	2357-8181
Q50817088	2357-8211	0	2357-8211
Q50817087	2357-9234	0	2357-9234
Q50817086	2357-9730	0	2357-9730
Q50817085	2357-9870	0	2357-9870
Q50812099	2358-0224	2358-0224	2359-5795
Q50817084	2358-0437	0	2358-0437
Q50817083	2358-0593	0	2358-0593
Q50817082	2358-0763	0	2358-0763
Q50817081	2358-1824	0	2358-1824
Q50817079	2358-1840	0	2358-1840
Q50817077	2358-2391	0	2358-2391
Q50817076	2358-3193	0	2358-3193
Q50817075	2358-3495	0	2358-3495
Q50431756	2358-3576	0	2358-3576
Q50817074	2358-3878	0	2358-3878
Q50817136	2358-3908	0	2358-3908
Q50817135	2358-436X	0	2358-436X
Q50812098	2358-4556	2358-4556	2358-3592
Q50817134	2358-5501	0	2358-5501
Q50817132	2358-6303	0	2358-6303
Q50812097	2358-6338	2358-6338	2237-5864
Q50812096	2358-7067	2358-7067	2358-4467
Q50817131	2358-7083	0	2358-7083
Q50817130	2358-7482	0	2358-7482
Q50817129	2358-8411	0	2358-8411
Q50817128	2358-8853	0	2358-8853
Q50817127	2358-9760	0	2358-9760
Q50817126	2358-9868	0	2358-9868
Q50817124	2359-0033	0	2359-0033
Q50817123	2359-0424	0	2359-0424
Q50812095	2359-0580	2359-0580	2359-0599
Q50817122	2359-1005	0	2359-1005
Q50817121	2359-1323	0	2359-1323
Q50817178	2359-1552	0	2359-1552
Q50817176	2359-182X	0	2359-182X
Q50817175	2359-1951	0	2359-1951
Q50817174	2359-2087	0	2359-2087
Q50817173	2359-2494	0	2359-2494
Q50817172	2359-2710	0	2359-2710
Q50817171	2359-313X	0	2359-313X
Q50817170	2359-3652	0	2359-3652
Q50817168	2359-375X	0	2359-375X
Q50817167	2359-5078	0	2359-5078
Q50817166	2359-5302	0	2359-5302
Q50817165	2359-5582	0	2359-5582
Q50817164	2359-5639	0	2359-5639
Q50817163	2359-6643	0	2359-6643
Q50817162	2359-6856	0	2359-6856
Q50817161	2359-6902	0	2359-6902
Q50817160	2359-7704	0	2359-7704
Q50817159	2359-7712	0	2359-7712
Q50812094	2359-9103	2359-9103	2359-8921
Q50817158	2360-0047	0	2360-0047
Q50812092	2360-1124	2360-1124	2537-5393
Q50817156	2360-2554	0	2360-2554
Q50817155	2360-266X	0	2360-266X
Q50812091	2360-3372	2360-3372	2360-6681
Q50812090	2360-7793	2360-7793	2467-8252
Q50817154	2362-0110	0	2362-0110
Q50812089	2362-0889	2362-0889	2478-107X
Q50817153	2362-2148	0	2362-2148
Q50817152	2362-325X	0	2362-325X
Q50817151	2362-4752	0	2362-4752
Q50812087	2362-6070	2362-6070	2469-0422
Q50812086	2363-4707	2363-4707	2363-4715
Q50817150	2363-5169	0	2363-5169
Q50817148	2363-6696	0	2363-6696
Q50817146	2363-7021	0	2363-7021
Q50817145	2363-7501	0	2363-7501
Q50817144	2363-8761	0	2363-8761
Q50817143	2363-9849	0	2363-9849
Q50817142	2364-091X	0	2364-091X
Q50817141	2364-1177	0	2364-1177
Q50817140	2364-1541	0	2364-1541
Q50812085	2364-3412	2364-3412	2364-3404
Q50812084	2364-3579	2364-3579	2364-3587
Q50817139	2364-4575	0	2364-4575
Q50817138	2364-4583	0	2364-4583
Q19758026	2364-4753	0	2364-4753
Q50817196	2364-4958	0	2364-4958
Q50817195	2364-5148	0	2364-5148
Q50817194	2364-5369	0	2364-5369
Q50817193	2364-5504	0	2364-5504
Q50817192	2364-6373	0	2364-6373
Q50817191	2364-7485	0	2364-7485
Q50817189	2364-7612	0	2364-7612
Q50817188	2364-8228	0	2364-8228
Q50812083	2364-9283	2364-9283	2509-713X
Q50817187	2365-6417	0	2365-6417
Q50817186	2365-7464	0	2365-7464
Q50817185	2365-8037	0	2365-8037
Q50817184	2365-9440	0	2365-9440
Q50817183	2366-0074	0	2366-0074
Q50812080	2366-1070	2366-1070	2366-1089
Q50812078	2366-7443	2366-7443	2366-7451
Q50817182	2367-0126	0	2367-0126
Q50812077	2367-2617	2367-2617	2367-0983
Q50812076	2367-5144	2367-5144	0
Q50812075	2367-5322	2367-5322	2367-6477
Q50812074	2367-6361	2367-6361	2367-6957
Q50817238	2367-699X	0	2367-699X
Q50817237	2367-7791	0	2367-7791
Q50817236	2367-8151	0	2367-8151
Q50817235	2368-7398	0	2368-7398
Q50817234	2368-8645	0	2368-8645
Q50817233	2368-9587	0	2368-9587
Q50812073	2369-0739	2369-0739	2369-0747
Q50812072	2369-5668	2369-5668	2369-5676
Q50812071	2369-7393	2369-7393	2369-7407
Q50817232	2369-775X	0	2369-775X
Q50817230	2369-8721	0	2369-8721
Q50817229	2371-0071	0	2371-0071
Q50817228	2371-3771	0	2371-3771
Q50817227	2371-5359	0	2371-5359
Q50817226	2371-5529	0	2371-5529
Q50812069	2371-8366	2371-8366	2371-8374
Q50812068	2372-0468	2372-0468	2372-0484
Q50817225	2372-1774	0	2372-1774
Q50812067	2372-255X	2372-255X	2164-1250
Q50817224	2372-4889	0	2372-4889
Q50812066	2372-6539	2372-6539	2330-9121
Q50817223	2372-8418	0	2372-8418
Q50817222	2373-0587	0	2373-0587
Q50817220	2373-275X	0	2373-275X
Q50817219	2373-5929	0	2373-5929
Q50817218	2373-6658	0	2373-6658
Q50431732	2373-7530	0	2373-7530
Q50817217	2373-8065	0	2373-8065
Q50817216	2373-809X	0	2373-809X
Q50817215	2373-8154	0	2373-8154
Q50817214	2373-9037	0	2373-9037
Q50817212	2374-0647	0	2374-0647
Q50817211	2374-2267	0	2374-2267
Q50817209	2374-2895	0	2374-2895
Q50812064	2374-3735	2374-3735	2374-3743
Q50817208	2374-6149	0	2374-6149
Q50817207	2374-6793	0	2374-6793
Q50812063	2374-7900	2374-7900	2374-7900
Q50817206	2374-8257	0	2374-8257
Q50817204	2375-2092	0	2375-2092
Q50817203	2375-2696	0	2375-2696
Q50812062	2375-3234	2375-3234	2375-3242
Q50817202	2375-6101	0	2375-6101
Q50812061	2376-0621	2376-0621	2376-063X
Q50817201	2376-6832	0	2376-6832
Q50817200	2376-905X	0	2376-905X
Q50817198	2376-9289	0	2376-9289
Q50817197	2376-9955	0	2376-9955
Q50817259	2377-2484	0	2377-2484
Q50817261	2377-2808	0	2377-2808
Q50817258	2377-309X	0	2377-309X
Q50817257	2377-6188	0	2377-6188
Q50817256	2377-8822	0	2377-8822
Q50812060	2377-9489	2377-9489	2377-9497
Q50817255	2378-0967	0	2378-0967
Q50817254	2378-2242	0	2378-2242
Q50817253	2378-2706	0	2378-2706
Q50817251	2378-3923	0	2378-3923
Q50817250	2378-5136	0	2378-5136
Q50812059	2378-5497	2378-5497	2378-5500
Q50817249	2378-5713	0	2378-5713
Q50817248	2378-654X	0	2378-654X
Q50817247	2378-8038	0	2378-8038
Q50817246	2379-6146	0	2379-6146
Q50817245	2379-6715	0	2379-6715
Q50817292	2380-6109	0	2380-6109
Q50817291	2380-6761	0	2380-6761
Q50817290	2380-8969	0	2380-8969
Q50817289	2381-3717	0	2381-3717
Q50817288	2381-4683	0	2381-4683
Q50817287	2381-5639	0	2381-5639
Q50817286	2382-1205	0	2382-1205
Q50817285	2382-4018	0	2382-4018
Q50506430	2382-5014	0	2382-5014
Q31272588	2382-9230	0	2382-9230
Q50817283	2382-9834	0	2382-9834
Q50812057	2383-0271	2383-0271	2383-028X
Q50812055	2383-0298	2383-0298	2383-0301
Q50817282	2383-0433	0	2383-0433
Q50812054	2383-0441	2383-0441	2383-3009
Q50817281	2383-093X	0	2383-093X
Q50812052	2383-1111	2383-1111	2345-251X
Q50817312	2383-1189	0	2383-1189
Q50812051	2383-1359	2383-1359	2383-2525
Q50812050	2383-1529	2383-1529	2383-2142
Q50812049	2383-2053	2383-2053	2423-5210
Q50812048	2383-2185	2383-2185	2588-2686
Q50817311	2383-2312	0	2383-2312
Q50812170	2383-2436	2383-2436	2383-2444
Q50817309	2383-2568	0	2383-2568
Q50812169	2383-2657	2383-2657	2383-1995
Q50817308	2383-2754	0	2383-2754
Q50817307	2383-2886	0	2383-2886
Q50812168	2383-3130	2383-3130	2538-5615
Q50812167	2383-319X	2383-319X	2383-3416
Q50812166	2383-3203	2383-3203	2476-2768
Q50812165	2383-3211	2383-3211	2588-4239
Q50817306	2383-3378	0	2383-3378
Q50812162	2383-3572	2383-3572	2383-3866
Q50817305	2383-3645	0	2383-3645
Q50812161	2383-3971	2383-3971	2383-398X
Q50817303	2383-4234	0	2383-4234
Q50817302	2383-4315	0	2383-4315
Q50817301	2383-4366	0	2383-4366
Q50817300	2383-4420	0	2383-4420
Q50812160	2383-451X	2383-451X	2383-4501
Q50817299	2383-4536	0	2383-4536
Q50817332	2383-4544	0	2383-4544
Q50812159	2383-4870	2383-4870	2383-4889
Q50812158	2383-8701	2383-8701	0
Q50817331	2383-9201	0	2383-9201
Q50817330	2384-8537	0	2384-8537
Q50817351	2384-8766	0	2384-8766
Q50817329	2384-8898	0	2384-8898
Q50817328	2384-8901	0	2384-8901
Q50817326	2384-8987	0	2384-8987
Q50817325	2384-9266	0	2384-9266
Q50817324	2385-2615	0	2385-2615
Q50817323	2385-7137	0	2385-7137
Q50817322	2385-8052	0	2385-8052
Q50817321	2386-2629	0	2386-2629
Q50812157	2386-2912	2386-2912	2386-8732
Q50812156	2386-3919	2386-3919	2386-3927
Q50817350	2386-4303	0	2386-4303
Q50817349	2386-5458	0	2386-5458
Q50817347	2386-5776	0	2386-5776
Q50817346	2386-6098	0	2386-6098
Q50817345	2386-6691	0	2386-6691
Q50817344	2386-7515	0	2386-7515
Q50817343	2386-7655	0	2386-7655
Q50817342	2386-7795	0	2386-7795
Q50817341	2386-8295	0	2386-8295
Q50817340	2386-8333	0	2386-8333
Q50812155	2386-8376	2386-8376	1138-1590
Q50817339	2386-8643	0	2386-8643
Q50817338	2386-8694	0	2386-8694
Q50817337	2386-9453	0	2386-9453
Q50812152	2387-1733	2387-1733	2444-3484
Q50817368	2387-2306	0	2387-2306
Q50817366	2387-2667	0	2387-2667
Q50420089	2387-5739	0	2387-5739
Q50817365	2387-6743	0	2387-6743
Q50817364	2389-7309	0	2389-7309
Q50812151	2389-8232	2389-8232	0
Q50817363	2391-4661	0	2391-4661
Q5061050	2391-5439	0	2391-5439
Q859394	2391-5455	0	2391-5455
Q50817362	2391-5463	0	2391-5463
Q50817361	2391-5471	0	2391-5471
Q50817360	2391-8152	0	2391-8152
Q50817359	2391-8179	0	2391-8179
Q50817358	2391-8306	0	2391-8306
Q50817357	2391-9531	0	2391-9531
Q50817356	2392-0718	0	2392-0718
Q50817355	2392-103X	0	2392-103X
Q50812150	2392-2680	2392-2680	2392-2699
Q50812149	2392-4535	2392-4535	2392-4543
Q50812148	2392-4632	2392-4632	2542-2618
Q50817354	2392-5809	0	2392-5809
Q50812147	2392-6252	2392-6252	2393-0373
Q50812146	2392-7054	2392-7054	0
Q50817352	2392-7674	0	2392-7674
Q50812145	2392-862X	2392-862X	2392-9472
Q50812143	2392-9863	2392-9863	2393-1264
Q50812142	2392-9928	2392-9928	2393-1744
Q50812141	2393-0624	2393-0624	2393-1078
Q50817384	2393-1140	0	2393-1140
Q50817383	2393-137X	0	2393-137X
Q50817382	2393-1795	0	2393-1795
Q50817380	2393-1817	0	2393-1817
Q50817379	2393-2384	0	2393-2384
Q50817378	2393-3127	0	2393-3127
Q50812140	2393-4913	2393-4913	2457-5836
Q20013100	2393-6231	2393-6231	2301-1254
Q50812139	2394-2053	2394-2053	2394-2061
Q50812138	2394-3858	2394-3858	2394-3866
Q50812137	2394-6555	2394-6555	2394-2002
Q50817377	2395-2407	0	2395-2407
Q50817376	2395-4469	0	2395-4469
Q50812136	2395-5414	2395-5414	2454-2830
Q50817375	2395-8200	0	2395-8200
Q50817374	2395-9495	0	2395-9495
Q50817373	2395-9630	0	2395-9630
Q50817371	2395-9835	0	2395-9835
Q50817370	2396-832X	0	2396-832X
Q50817369	2396-8370	0	2396-8370
Q50817401	2396-9776	0	2396-9776
Q50817400	2397-0642	0	2397-0642
Q50817399	2397-2068	0	2397-2068
Q50817397	2397-2106	0	2397-2106
Q50817396	2397-4621	0	2397-4621
Q50817395	2397-4648	0	2397-4648
Q15750794	2397-5563	0	2397-5563
Q50505606	2397-6845	0	2397-6845
Q50817394	2397-7132	0	2397-7132
Q50817393	2397-7264	0	2397-7264
Q50817392	2397-768X	0	2397-768X
Q50505909	2397-8570	0	2397-8570
Q50817391	2398-2683	0	2398-2683
Q50817390	2398-3760	0	2398-3760
Q50817389	2398-385X	0	2398-385X
Q50817388	2398-4279	0	2398-4279
Q50817387	2398-4295	0	2398-4295
Q50817425	2398-6786	0	2398-6786
Q50817424	2399-4908	0	2399-4908
Q50817423	2399-5092	0	2399-5092
Q50817422	2399-8172	0	2399-8172
Q50817420	2405-4283	0	2405-4283
Q50817419	2405-4518	0	2405-4518
Q50817418	2405-4739	0	2405-4739
Q50817417	2405-5352	0	2405-5352
Q50817416	2405-6308	0	2405-6308
Q50817415	2405-6316	0	2405-6316
Q50817414	2405-6324	0	2405-6324
Q50812134	2405-6561	2405-6561	2405-5816
Q50817413	2405-6618	0	2405-6618
Q50432257	2405-6650	2405-6650	0
Q50817412	2405-710X	0	2405-710X
Q50817410	2405-819X	0	2405-819X
Q50817409	2405-8572	0	2405-8572
Q50812132	2405-8726	2405-8726	0
Q50817442	2405-8807	0	2405-8807
Q50817440	2405-9595	0	2405-9595
Q50812131	2406-2588	2406-2588	2406-3215
Q50812129	2406-3134	2406-3134	2406-3150
Q50812128	2406-7636	2406-7636	2442-8914
Q50812127	2406-775X	2406-775X	2540-7619
Q50812126	2406-7857	2406-7857	2443-406X
Q50812125	2406-8012	2406-8012	2503-3530
Q50812124	2406-8586	2406-8586	0
Q50812123	2406-9019	2406-9019	2443-0668
Q50812122	2406-9116	2406-9116	0
Q50812121	2406-9205	2406-9205	0
Q50812119	2406-9213	2406-9213	0
Q50812118	2407-0475	2407-0475	2338-8439
Q50812117	2407-1773	2407-1773	0
Q50812116	2407-2311	2407-2311	2527-7634
Q50812115	2407-2354	2407-2354	2477-0612
Q50812114	2407-2575	2407-2575	2503-2194
Q50817439	2407-3733	0	2407-3733
Q50812113	2407-3814	2407-3814	0
Q50817438	2407-392X	0	2407-392X
Q50812112	2407-4934	2407-4934	2355-1747
Q50812232	2407-506X	2407-506X	2502-5201
Q50812231	2407-5434	2407-5434	2407-7321
Q50812230	2407-6724	2407-6724	2442-5001
Q50812229	2407-7062	2407-7062	2442-5435
Q50812228	2407-7119	2407-7119	2527-6646
Q50812227	2407-7658	2407-7658	0
Q50817437	2407-7933	0	2407-7933
Q50812226	2407-8050	2407-8050	0
Q50812224	2407-814X	2407-814X	0
Q50812223	2407-912X	2407-912X	2548-3110
Q50812221	2408-0098	2408-0098	2408-0101
Q50807112	2408-1515	2408-1515	0
Q50807120	2408-1884	2408-1884	0
Q50812222	2408-400X	2408-400X	2525-1538
Q50817436	2408-445X	0	2408-445X
Q50817434	2409-0018	0	2409-0018
Q50817435	2409-0026	0	2409-0026
Q50807128	2409-0603	2409-0603	2409-9325
Q50812220	2409-2231	2409-2231	2410-1893
Q50812219	2409-3351	2409-3351	2410-8286
Q50812217	2409-3459	2409-3459	2410-6356
Q50817433	2409-3696	0	2409-3696
Q50817432	2409-5370	0	2409-5370
Q50812216	2409-5613	2409-5613	2411-1414
Q50817431	2409-5788	0	2409-5788
Q50812215	2409-6008	2409-6008	2313-8734
Q50817429	2409-6911	0	2409-6911
Q50817428	2409-7462	0	2409-7462
Q50812214	2409-9058	2409-9058	2412-2343
Q50812213	2409-9244	2409-9244	2521-6252
Q50431709	2409-9287	0	2409-9287
Q50817427	2409-9708	0	2409-9708
Q50817426	2409-9961	0	2409-9961
Q50817459	2410-0080	0	2410-0080
Q50812212	2410-1060	2410-1060	2410-1079
Q50812210	2410-132X	2410-132X	0
Q50817458	2410-1923	0	2410-1923
Q50812209	2410-2547	2410-2547	0
Q50817457	2410-2598	0	2410-2598
Q50812207	2410-2636	2410-2636	2409-3424
Q50817456	2410-387X	0	2410-387X
Q50817455	2410-3888	0	2410-3888
Q50817454	2410-3896	0	2410-3896
Q50817452	2410-390X	0	2410-390X
Q50812206	2410-3918	2410-3918	2410-8693
Q50807139	2410-4817	2410-4817	1561-8927
Q50812204	2410-4981	2410-4981	0
Q50817451	2410-6275	0	2410-6275
Q50817450	2410-6410	0	2410-6410
Q50817449	2410-7980	0	2410-7980
Q50431665	2410-9290	0	2410-9290
Q50812203	2410-9355	2410-9355	2307-549X
Q50817448	2410-9681	0	2410-9681
Q50812202	2411-0485	2411-0485	2411-0272
Q50817447	2411-1783	0	2411-1783
Q50817446	2411-2844	0	2411-2844
Q50817445	2411-2917	0	2411-2917
Q50812200	2411-3336	2411-3336	2541-9404
Q50812199	2411-3581	2411-3581	2414-5920
Q50817444	2411-3751	0	2411-3751
Q50817478	2411-5134	0	2411-5134
Q50817477	2411-5142	0	2411-5142
Q50817476	2411-5150	0	2411-5150
Q50812198	2411-5940	2411-5940	2413-4465
Q50817475	2411-6459	0	2411-6459
Q50817474	2411-7145	0	2411-7145
Q50817472	2411-7390	0	2411-7390
Q27726274	2411-9717	0	2411-9717
Q50817471	2412-1657	0	2412-1657
Q50817470	2412-1908	0	2412-1908
Q50812197	2412-2785	2412-2785	2519-7533
Q50817469	2412-303X	0	2412-303X
Q50817468	2412-3196	0	2412-3196
Q50817467	2412-3730	0	2412-3730
Q50817466	2412-3811	0	2412-3811
Q50817465	2412-382X	0	2412-382X
Q50812196	2412-5334	2412-5334	2414-9578
Q50817464	2412-5911	0	2412-5911
Q50817463	2412-592X	0	2412-592X
Q50817494	2412-8260	0	2412-8260
Q50817493	2412-8856	0	2412-8856
Q50812195	2412-8872	2412-8872	2414-9497
Q50817492	2413-0516	0	2413-0516
Q50817491	2413-0583	0	2413-0583
Q50812193	2413-0850	2413-0850	2410-146X
Q50817490	2413-0982	0	2413-0982
Q15817042	2413-1903	2413-1903	1684-1999
Q24908228	2413-2543	0	2413-2543
Q50812191	2413-3094	2413-3094	2520-6818
Q50812190	2413-3183	2413-3183	2410-1516
Q50817488	2413-3973	0	2413-3973
Q26478009	2413-6077	2413-6077	2414-9985
Q50817487	2413-8053	0	2413-8053
Q50812189	2413-8681	2413-8681	2414-9772
Q50817486	2413-8851	0	2413-8851
Q50817485	2413-9009	0	2413-9009
Q50817484	2413-9181	0	2413-9181
Q50812188	2413-9432	2413-9432	0
Q50817483	2413-9807	0	2413-9807
Q50817482	2413-9920	0	2413-9920
Q50817481	2414-0201	0	2414-0201
Q50817479	2414-1429	0	2414-1429
Q50817510	2414-3146	0	2414-3146
Q50817509	2414-3731	0	2414-3731
Q50817508	2414-4088	0	2414-4088
Q50812187	2414-438X	2414-438X	2414-441X
Q50817507	2414-536X	0	2414-536X
Q50817506	2414-6366	0	2414-6366
Q50817505	2414-6641	0	2414-6641
Q50817504	2414-8121	0	2414-8121
